Store,Dept,Date,Weekly_Sales,IsHoliday
32,60,2011-03-04,756.8,False
13,3,2012-03-09,19922.86,False
30,83,2011-07-08,1587.5,False
19,44,2010-10-15,5653.83,False
24,20,2012-05-18,4590.6,False
18,5,2011-11-11,33016.69,False
32,12,2010-11-12,3038.76,False
18,46,2012-03-23,23030.84,False
22,31,2011-09-23,3135.35,False
35,54,2010-10-29,109.68,False
7,6,2010-10-29,4888.78,False
41,13,2011-03-18,30371.7,False
5,77,2011-11-25,954.0,True
11,93,2012-06-15,39374.71,False
30,14,2011-08-12,738.67,False
7,90,2010-03-19,12311.62,False
29,14,2010-04-30,7843.79,False
6,17,2011-05-13,15507.32,False
21,5,2010-03-26,19337.04,False
4,40,2011-03-18,86428.79,False
45,2,2012-01-27,29293.29,False
16,1,2011-11-18,7901.55,False
25,56,2012-07-27,1674.88,False
17,22,2011-08-26,6237.78,False
43,40,2012-04-27,16526.51,False
39,17,2011-02-18,10420.97,False
7,27,2012-02-24,734.36,False
41,31,2012-07-20,3554.24,False
4,26,2011-01-07,11334.47,False
4,51,2010-04-02,7.12,False
38,5,2010-06-25,489.34,False
9,67,2012-04-20,3023.92,False
26,34,2011-09-09,8853.95,True
4,33,2010-04-02,11554.9,False
4,17,2011-05-06,16535.89,False
14,20,2012-03-23,11018.46,False
31,44,2011-07-08,1838.55,False
45,67,2010-09-10,4841.33,True
44,38,2011-07-08,44179.59,False
16,90,2011-03-25,6519.8,False
20,24,2011-10-21,7751.03,False
27,31,2011-08-19,5605.87,False
35,14,2011-04-08,27094.29,False
38,4,2011-05-27,10125.03,False
1,31,2012-05-25,901.11,False
26,47,2010-05-21,52.42,False
30,85,2010-05-07,217.99,False
16,5,2010-04-02,19937.83,False
1,8,2012-10-26,39255.35,False
13,49,2011-02-04,9232.7,False
21,44,2010-07-02,3957.57,False
22,59,2011-11-11,311.04,False
21,22,2010-02-19,15686.91,False
10,27,2012-10-19,4211.05,False
34,38,2010-05-21,48494.34,False
29,82,2012-01-27,6608.59,False
38,23,2011-03-25,29.18,False
20,16,2010-02-05,6485.21,False
43,11,2011-12-16,651.45,False
34,32,2011-11-04,4488.51,False
15,59,2011-08-19,166.74,False
20,4,2012-02-10,53676.98,True
32,51,2010-05-14,36.07,False
43,91,2011-03-04,31926.42,False
23,32,2010-11-12,9282.94,False
19,96,2012-01-27,12472.79,False
36,12,2012-06-15,20.38,False
1,20,2012-01-20,3937.59,False
41,80,2011-04-29,17074.21,False
15,7,2010-11-12,26796.43,False
12,85,2010-02-05,2572.82,False
30,90,2011-08-19,32690.89,False
28,13,2010-08-06,42464.64,False
27,91,2010-03-12,84038.03,False
13,21,2010-05-14,11486.19,False
19,71,2012-10-05,4304.32,False
19,97,2010-02-12,20377.18,True
43,23,2011-05-06,5.77,False
24,82,2012-04-06,26402.64,False
10,26,2011-12-16,25382.87,False
21,27,2010-07-30,1211.07,False
12,18,2011-09-16,1667.16,False
13,4,2010-12-03,41394.81,False
12,2,2010-10-15,68417.54,False
7,59,2012-07-27,7.98,False
14,11,2010-07-16,26071.19,False
28,87,2011-09-23,11241.05,False
36,95,2012-05-25,37008.67,False
41,98,2010-02-12,9542.0,True
6,96,2010-07-02,39164.46,False
15,16,2010-08-20,11555.53,False
18,50,2011-08-26,1244.0,False
40,52,2010-09-24,876.55,False
33,11,2011-09-30,138.82,False
29,24,2012-01-27,2608.85,False
35,1,2010-06-11,17119.97,False
25,12,2012-10-12,2835.34,False
42,13,2010-07-23,14242.46,False
32,93,2011-04-15,30666.72,False
3,1,2012-06-29,6932.65,False
19,10,2010-11-19,28775.5,False
19,97,2012-03-16,17835.99,False
35,1,2012-08-17,14780.21,False
11,21,2011-08-05,6609.2,False
22,97,2010-03-26,4495.2,False
24,3,2010-05-14,8875.75,False
13,40,2010-04-02,80136.13,False
29,19,2011-03-04,75.0,False
34,37,2011-07-01,2065.26,False
14,71,2011-09-09,11544.1,True
19,72,2010-06-25,56252.36,False
25,83,2011-12-02,255.9,False
8,87,2010-07-30,15479.48,False
28,22,2011-09-02,9207.83,False
8,32,2012-04-06,4854.71,False
19,42,2010-04-23,7493.31,False
14,28,2012-10-12,1307.64,False
13,85,2010-02-19,4545.92,False
25,10,2012-08-10,20039.0,False
27,21,2010-08-27,7636.64,False
8,29,2012-01-27,2521.75,False
15,50,2010-06-04,1731.0,False
7,1,2012-02-24,9400.83,False
22,10,2011-02-25,15970.7,False
4,83,2012-07-06,10329.66,False
17,46,2010-08-20,21042.91,False
16,16,2011-09-30,3155.18,False
11,42,2012-06-15,6757.49,False
32,22,2010-11-19,11960.34,False
29,83,2011-04-15,570.05,False
4,37,2010-04-02,3385.94,False
21,85,2012-09-21,796.76,False
2,1,2011-04-08,28223.45,False
43,42,2011-02-18,226.17,False
19,12,2011-08-19,7834.91,False
40,38,2010-04-23,25078.62,False
27,37,2012-05-25,2534.55,False
20,80,2011-05-13,38252.28,False
33,41,2011-03-25,208.0,False
15,50,2012-09-14,2775.0,False
1,1,2011-09-30,18337.68,False
33,91,2011-05-06,10045.46,False
3,56,2011-11-25,811.41,True
43,67,2010-12-03,718.03,False
8,4,2011-08-19,23209.45,False
29,28,2011-09-16,521.14,False
44,10,2011-12-23,292.41,False
34,37,2011-06-10,2040.91,False
3,33,2011-12-30,2377.4,True
2,56,2012-07-20,1026.54,False
23,20,2012-02-17,10464.26,False
3,24,2011-08-19,7670.69,False
26,24,2010-04-09,2955.99,False
11,19,2011-12-30,1086.73,True
30,25,2012-09-07,94.51,True
22,32,2011-02-25,5006.64,False
43,79,2010-11-12,10077.29,False
33,82,2011-08-19,2933.37,False
40,52,2012-10-12,798.18,False
15,94,2010-10-01,1.97,False
6,18,2011-10-14,13409.56,False
8,3,2010-02-19,7243.11,False
3,24,2010-03-05,2459.72,False
35,32,2010-04-23,9812.86,False
9,31,2012-03-16,780.92,False
38,74,2011-10-07,424.23,False
20,7,2011-09-30,32771.52,False
38,28,2011-01-07,76.56,False
31,60,2010-09-03,242.8,False
26,1,2012-06-29,15848.51,False
12,67,2010-12-24,14740.59,False
31,28,2012-03-23,534.67,False
11,52,2011-03-04,2488.41,False
34,98,2011-02-25,7171.39,False
8,7,2011-06-17,30152.27,False
2,6,2011-03-25,5086.36,False
11,18,2012-08-03,69.08,False
8,81,2010-12-03,11628.02,False
27,27,2011-02-04,1739.56,False
2,85,2011-09-02,2841.45,False
40,54,2011-07-15,62.84,False
39,31,2011-06-10,1789.0,False
23,91,2012-08-10,20985.63,False
16,23,2011-07-01,12188.08,False
24,20,2010-07-30,6936.38,False
6,27,2012-02-24,1834.96,False
39,16,2010-07-23,21855.54,False
21,81,2010-02-26,3918.75,False
23,85,2011-06-10,3761.26,False
9,44,2012-05-18,4628.59,False
9,41,2012-04-27,178.0,False
41,14,2011-01-14,12430.19,False
40,11,2010-12-31,11255.75,True
19,29,2011-02-25,5667.23,False
4,55,2010-12-17,47070.91,False
28,3,2010-03-26,9436.35,False
18,78,2010-02-12,5.0,True
37,6,2011-01-21,48.64,False
16,42,2010-10-08,4247.8,False
15,30,2012-03-30,3167.9,False
34,34,2012-02-03,6711.32,False
29,52,2011-05-13,910.26,False
43,60,2012-06-08,378.0,False
40,22,2011-03-25,3676.21,False
31,28,2011-08-19,273.16,False
36,90,2011-10-14,34748.91,False
28,71,2012-07-27,5260.46,False
1,42,2011-04-15,7884.79,False
3,42,2011-03-04,4862.44,False
24,60,2011-04-22,79.2,False
1,40,2011-05-27,54003.35,False
1,56,2010-08-27,1123.42,False
16,67,2012-02-24,2576.96,False
19,33,2011-08-05,6460.71,False
31,38,2011-01-21,90814.02,False
6,4,2011-04-29,32268.06,False
40,5,2012-03-23,12922.47,False
37,98,2010-09-10,5182.33,True
26,34,2011-08-19,8290.01,False
2,2,2010-12-24,91738.44,False
15,38,2012-03-23,42053.19,False
41,99,2012-09-07,20.12,True
2,10,2010-12-17,38389.15,False
15,29,2011-12-09,5992.57,False
7,34,2012-08-24,4805.41,False
39,71,2012-08-24,11284.7,False
35,34,2011-03-25,20671.24,False
12,34,2010-09-10,21120.47,True
38,28,2010-11-12,124.22,False
34,30,2010-03-19,1813.61,False
13,16,2012-01-13,6543.7,False
37,16,2012-10-26,1630.38,False
7,1,2010-07-30,7809.14,False
5,23,2010-07-02,5130.58,False
10,94,2010-05-21,9.04,False
35,33,2012-02-17,7094.73,False
30,81,2011-06-24,10738.6,False
40,71,2011-02-18,3608.28,False
40,87,2012-09-07,29238.72,True
39,13,2012-02-24,58778.75,False
27,6,2010-08-20,14423.19,False
23,98,2012-01-13,8.0,False
28,59,2010-10-15,297.25,False
37,12,2011-05-20,122.35,False
5,79,2011-05-13,4726.71,False
13,11,2012-06-15,18813.62,False
40,35,2010-10-15,1987.0,False
16,29,2010-07-16,2126.5,False
15,91,2011-11-25,2599.0,True
9,19,2010-07-09,1694.58,False
35,31,2010-03-05,4280.0,False
35,24,2010-10-22,12922.19,False
29,17,2010-09-24,6902.69,False
17,34,2011-09-23,9322.98,False
4,96,2011-03-18,36166.13,False
14,90,2011-06-24,104350.08,False
28,37,2011-02-25,2011.87,False
43,8,2011-01-14,12167.3,False
16,34,2011-09-23,5672.98,False
37,80,2011-02-11,10571.13,True
34,28,2012-07-27,165.92,False
33,93,2012-07-20,17446.6,False
8,58,2010-12-17,3380.0,False
35,36,2012-04-06,4471.0,False
35,35,2010-03-19,5306.0,False
7,71,2010-11-05,1629.72,False
43,4,2012-09-14,16408.19,False
15,35,2010-03-19,2621.0,False
42,17,2011-07-08,441.42,False
43,18,2010-02-05,861.5,False
9,19,2011-07-29,1164.27,False
40,38,2012-06-01,32593.35,False
18,55,2011-08-05,5958.34,False
20,26,2012-05-11,12039.28,False
21,24,2011-05-13,6826.72,False
2,71,2010-07-02,3830.05,False
24,19,2012-02-24,36.86,False
17,67,2012-04-06,8477.21,False
10,94,2012-05-04,39.36,False
11,55,2012-07-27,8442.48,False
21,14,2012-05-04,15180.24,False
37,46,2011-07-08,8668.45,False
36,21,2010-07-09,344.95,False
5,87,2011-10-28,10085.09,False
6,14,2011-05-06,25153.87,False
27,87,2012-06-01,19342.66,False
11,26,2010-12-03,14601.63,False
38,9,2011-07-01,111.61,False
11,92,2011-08-05,83538.14,False
30,83,2011-05-06,1608.65,False
10,52,2012-08-31,3590.87,False
40,13,2010-04-16,22353.55,False
39,36,2012-07-27,2871.0,False
4,72,2011-04-29,73094.91,False
3,20,2011-04-01,1292.37,False
26,6,2010-05-14,4074.9,False
20,82,2011-06-10,27213.08,False
29,71,2010-12-31,1721.98,True
17,71,2010-06-25,2541.58,False
20,49,2010-06-25,18839.76,False
42,92,2010-04-02,68596.57,False
38,96,2010-04-30,10703.31,False
15,42,2011-04-15,3972.48,False
12,27,2011-11-11,2826.79,False
15,44,2012-03-30,2356.22,False
19,18,2011-10-28,26007.47,False
35,40,2012-10-12,36281.78,False
2,55,2010-03-19,17573.29,False
40,17,2011-02-11,6758.13,True
19,74,2011-01-28,16538.02,False
41,38,2011-07-29,48962.41,False
23,87,2010-07-16,27201.56,False
17,13,2010-04-09,25098.56,False
10,98,2010-09-10,47.25,True
32,22,2010-02-26,8243.51,False
40,34,2011-10-21,6583.3,False
22,87,2010-09-03,15724.1,False
6,36,2012-06-29,8117.0,False
11,42,2010-10-22,5703.5,False
10,24,2011-01-07,10447.42,False
38,33,2012-08-17,6.0,False
11,23,2010-02-12,39130.23,True
32,6,2012-09-14,1659.96,False
45,7,2012-09-21,24406.19,False
24,41,2011-05-27,2038.75,False
23,13,2011-03-11,29025.38,False
43,25,2012-05-11,112.75,False
34,91,2012-09-07,37507.33,True
7,52,2011-05-06,662.5,False
31,74,2010-08-13,15284.73,False
3,79,2011-07-15,6708.06,False
17,48,2012-02-03,623.0,False
10,97,2010-12-03,5064.61,False
4,18,2010-04-23,326.59,False
9,2,2010-04-02,24100.26,False
37,6,2011-06-24,84.62,False
18,9,2012-08-03,17502.1,False
28,37,2011-09-16,1854.58,False
43,3,2011-06-17,473.23,False
28,9,2012-10-26,15969.29,False
37,59,2011-05-20,137.72,False
4,38,2010-08-20,79481.85,False
44,14,2010-08-06,809.94,False
20,40,2010-09-10,87664.52,True
25,90,2011-08-26,11824.04,False
18,58,2011-10-21,2307.5,False
34,54,2011-03-04,34.77,False
9,56,2011-06-10,3785.61,False
33,8,2010-05-28,3140.32,False
31,49,2012-07-06,6822.12,False
30,2,2012-05-18,12852.63,False
44,32,2010-09-03,50.0,False
26,52,2011-09-16,2451.05,False
23,17,2011-11-18,29200.48,False
7,20,2010-07-30,3877.76,False
43,14,2011-06-17,1015.12,False
18,33,2011-11-11,6202.33,False
40,35,2011-12-30,1090.25,True
19,11,2012-07-20,32955.85,False
5,23,2011-01-28,4346.99,False
11,21,2011-01-07,6412.93,False
11,79,2010-09-03,34756.68,False
6,74,2011-11-11,20804.41,False
24,40,2010-12-03,43830.16,False
5,44,2012-09-28,1177.26,False
43,11,2011-05-13,358.93,False
29,94,2012-04-27,92.58,False
29,60,2011-10-28,272.8,False
26,23,2010-11-12,12154.55,False
39,96,2012-08-17,29734.18,False
37,56,2011-09-16,331.44,False
27,19,2012-03-23,1398.49,False
1,94,2010-06-11,64201.0,False
13,9,2010-10-22,33776.35,False
38,1,2011-12-30,7617.05,True
1,40,2012-10-26,59287.86,False
17,46,2012-08-03,23737.82,False
27,6,2011-09-09,6159.07,True
44,28,2012-07-20,76.89,False
14,87,2011-04-22,15408.82,False
4,2,2010-07-23,81652.46,False
26,95,2011-07-29,78149.49,False
36,3,2010-08-27,1365.26,False
8,91,2011-07-01,29071.43,False
1,60,2011-06-03,1161.6,False
31,34,2011-12-30,10052.84,True
34,12,2012-01-20,4569.54,False
35,27,2010-04-30,1493.5,False
25,37,2011-04-15,2773.88,False
33,82,2011-03-04,3408.76,False
20,28,2010-07-09,583.07,False
28,87,2010-03-05,14767.87,False
41,58,2012-07-06,8880.0,False
19,82,2011-08-12,20887.85,False
22,6,2011-03-04,5134.15,False
7,4,2011-03-18,16125.02,False
30,10,2012-05-18,279.91,False
40,95,2010-05-07,75662.25,False
25,98,2011-09-09,76.19,True
32,44,2011-07-08,3364.43,False
17,27,2011-02-04,1128.9,False
43,74,2010-02-19,741.06,False
24,17,2010-03-12,18865.28,False
42,7,2012-04-20,732.89,False
3,5,2011-06-10,10544.82,False
41,60,2012-05-25,342.0,False
14,60,2010-08-13,299.2,False
7,7,2011-07-08,23863.27,False
28,7,2011-03-04,22126.75,False
16,95,2011-01-14,25427.47,False
32,25,2010-05-28,9849.5,False
8,41,2011-07-29,936.5,False
43,96,2011-05-06,23295.0,False
15,49,2011-10-21,7285.16,False
12,2,2011-03-25,71577.8,False
25,87,2012-07-20,7845.88,False
29,46,2011-06-17,12395.09,False
6,46,2010-08-27,25242.31,False
29,7,2010-07-09,26321.37,False
5,7,2010-10-08,3686.6,False
11,29,2012-09-07,7330.31,True
34,2,2010-11-05,34756.4,False
10,72,2012-09-21,123513.57,False
5,52,2010-08-13,380.49,False
11,24,2011-07-15,7440.84,False
18,17,2010-09-17,17091.59,False
42,94,2010-02-26,28424.57,False
19,18,2012-04-13,12358.12,False
20,97,2010-07-30,23783.6,False
2,87,2010-04-16,21865.48,False
40,45,2011-10-21,11.97,False
9,22,2011-04-01,5175.3,False
9,55,2011-05-27,7232.72,False
26,24,2011-12-30,1367.85,True
2,93,2010-12-24,93123.68,False
22,20,2012-07-27,7478.48,False
35,33,2010-02-19,14229.19,False
44,12,2010-06-25,78.94,False
44,83,2011-10-28,692.29,False
34,32,2012-09-21,4395.32,False
41,11,2011-01-28,11022.94,False
2,18,2010-04-23,19.9,False
22,81,2011-10-21,12537.17,False
31,60,2010-11-19,235.8,False
43,16,2010-02-05,2145.66,False
1,82,2010-11-26,24770.41,True
13,56,2011-01-21,111.07,False
17,52,2011-04-22,4097.55,False
17,35,2011-04-01,1781.85,False
8,60,2011-08-05,211.2,False
13,5,2010-04-30,61114.59,False
41,32,2011-12-09,6791.43,False
39,90,2011-06-24,72718.7,False
24,27,2011-12-09,2851.28,False
43,10,2012-04-06,457.26,False
15,22,2010-08-13,8059.15,False
19,44,2012-02-24,5322.6,False
19,59,2011-08-26,299.58,False
22,12,2011-10-07,3535.57,False
30,95,2010-11-26,41470.22,True
32,1,2010-09-17,17638.74,False
18,85,2011-09-30,1742.16,False
6,59,2012-06-29,218.51,False
37,97,2012-10-19,15334.31,False
44,25,2011-05-06,21.25,False
31,25,2010-10-15,8398.19,False
29,85,2011-11-11,1425.43,False
34,21,2011-03-04,4229.04,False
13,25,2012-05-18,17118.99,False
45,60,2012-06-08,198.0,False
11,12,2012-09-14,3858.42,False
24,42,2011-01-28,4884.65,False
16,16,2012-01-06,2114.09,False
8,40,2012-10-05,40164.59,False
40,98,2012-06-08,7725.79,False
7,35,2010-02-19,525.0,False
43,97,2011-08-26,17319.94,False
2,97,2012-09-07,45175.57,True
3,97,2011-08-19,457.31,False
25,13,2012-02-17,22433.89,False
13,42,2012-02-10,8323.48,True
4,46,2011-03-11,38307.76,False
15,14,2010-07-30,12362.18,False
17,40,2012-01-13,51918.45,False
24,10,2010-04-09,28973.88,False
20,54,2012-06-29,-34.92,False
34,20,2011-07-29,2876.04,False
37,90,2010-11-19,45009.2,False
21,85,2011-02-25,1649.26,False
7,34,2011-12-02,3441.6,False
39,24,2011-12-30,5225.77,True
11,18,2011-06-10,0.25,False
13,2,2011-08-19,78003.18,False
17,46,2012-07-20,26756.31,False
1,96,2011-10-28,32168.33,False
26,85,2011-03-11,1375.89,False
36,87,2011-03-18,135.92,False
15,87,2010-05-28,6912.52,False
16,71,2011-11-18,1897.88,False
30,87,2012-06-29,334.92,False
36,94,2012-07-06,32287.55,False
40,48,2011-02-18,414.0,False
12,59,2010-10-15,839.58,False
41,92,2011-01-14,115253.45,False
5,25,2012-04-20,2542.87,False
21,34,2011-09-23,14377.23,False
27,17,2012-08-31,16693.32,False
24,36,2012-03-09,2676.89,False
21,60,2010-06-25,272.8,False
6,92,2012-07-06,117631.29,False
32,28,2011-12-23,960.02,False
31,47,2010-08-27,7.0,False
25,24,2011-12-16,5141.69,False
6,42,2011-08-05,9753.28,False
11,12,2011-10-07,4527.43,False
8,79,2011-10-21,19621.12,False
27,46,2012-05-18,42975.83,False
11,3,2012-04-13,11638.26,False
3,96,2010-11-12,3373.72,False
2,55,2012-05-25,8165.31,False
14,72,2010-06-11,78539.3,False
2,36,2011-08-12,622.0,False
24,80,2012-02-17,27660.4,False
38,11,2010-05-14,318.78,False
40,5,2012-01-20,11727.87,False
23,74,2010-03-26,28431.21,False
4,16,2012-08-17,15683.09,False
5,71,2012-08-17,543.84,False
41,35,2011-09-09,1701.96,True
5,2,2010-09-10,11640.49,True
20,1,2012-10-19,40958.43,False
36,12,2011-11-18,39.26,False
25,26,2012-08-17,3734.44,False
33,97,2012-07-13,6151.79,False
7,87,2012-09-14,13523.92,False
20,52,2011-10-07,3986.4,False
45,21,2011-01-28,2900.12,False
4,95,2010-02-26,120345.62,False
40,93,2010-07-09,31941.03,False
27,37,2011-04-08,2457.8,False
36,20,2012-10-26,32.0,False
30,21,2010-07-02,2151.95,False
32,32,2010-08-20,5366.35,False
39,30,2011-02-11,2180.82,True
41,7,2012-09-14,27732.75,False
22,2,2010-09-24,49298.76,False
37,28,2012-07-20,122.82,False
25,40,2011-02-04,41307.07,False
24,52,2010-11-26,2672.09,True
7,40,2010-12-24,43899.9,False
9,2,2010-04-09,23219.4,False
7,98,2012-08-24,374.89,False
7,34,2010-08-06,7061.0,False
14,87,2012-07-20,17365.11,False
25,56,2011-08-26,1618.86,False
11,67,2010-08-13,7356.49,False
32,4,2010-07-09,28175.09,False
41,82,2011-06-10,18406.48,False
5,55,2010-02-05,4477.5,False
44,79,2010-12-03,4005.99,False
45,59,2011-05-20,284.65,False
21,26,2012-02-24,9004.48,False
44,94,2012-01-27,23285.74,False
22,35,2011-01-07,2547.0,False
12,92,2012-07-13,24371.56,False
8,94,2011-12-30,19045.75,True
11,49,2010-08-13,8445.37,False
25,5,2012-10-05,10807.24,False
13,32,2010-11-26,11721.66,True
26,8,2012-07-20,28942.07,False
7,80,2010-02-19,60.0,False
18,79,2011-03-18,23132.24,False
31,13,2012-09-28,43084.7,False
31,72,2012-02-03,50480.8,False
3,90,2010-05-28,1229.3,False
41,52,2012-04-06,2090.98,False
1,3,2010-03-05,12275.58,False
4,14,2012-01-27,25367.51,False
1,40,2010-05-28,56109.3,False
21,60,2010-11-26,149.6,True
19,26,2010-07-23,5402.36,False
24,22,2012-08-10,11686.75,False
9,21,2012-03-02,3699.2,False
28,95,2011-11-25,83009.11,True
23,55,2011-10-07,11986.98,False
1,24,2011-05-13,4007.6,False
38,6,2011-08-19,37.98,False
31,11,2011-10-28,8166.68,False
45,28,2010-08-06,369.31,False
32,95,2011-03-25,79574.4,False
4,29,2010-11-26,12260.6,True
22,91,2011-04-08,22691.25,False
38,3,2011-11-04,317.64,False
29,58,2010-12-10,1641.0,False
28,71,2012-01-06,6192.78,False
27,90,2010-07-09,96197.58,False
15,80,2010-04-16,118.29,False
31,67,2011-10-07,5298.89,False
20,20,2010-07-30,7559.98,False
14,12,2011-01-07,3319.61,False
41,11,2011-04-29,9736.76,False
13,38,2012-04-20,87986.93,False
18,7,2012-04-27,24014.18,False
39,71,2011-02-11,5892.4,True
28,11,2010-12-24,14298.97,False
6,22,2011-10-14,14759.93,False
5,20,2011-03-18,1452.15,False
34,14,2011-06-24,7778.21,False
14,71,2011-06-03,5586.41,False
26,10,2011-09-09,11357.33,True
17,52,2012-01-27,2465.33,False
11,11,2010-09-03,19710.64,False
8,28,2010-07-30,224.6,False
26,44,2011-02-25,3359.29,False
1,58,2010-07-02,4539.0,False
17,90,2011-01-07,41462.21,False
24,85,2010-03-12,1807.7,False
25,67,2012-10-12,9001.95,False
34,81,2012-03-16,17209.82,False
15,74,2011-10-28,12192.98,False
45,32,2010-03-05,5607.51,False
29,35,2011-11-11,2384.15,False
11,80,2010-08-06,11125.1,False
5,91,2011-12-23,1401.67,False
23,54,2010-09-10,212.0,True
13,71,2010-02-26,12908.34,False
37,85,2011-08-05,104.73,False
38,80,2012-02-17,11607.43,False
30,79,2012-04-27,6073.61,False
31,11,2012-08-10,13470.56,False
3,92,2010-06-18,5801.12,False
2,52,2010-10-29,5535.12,False
13,31,2011-06-10,3239.71,False
13,97,2011-12-02,22007.05,False
1,42,2011-07-01,7638.89,False
23,52,2010-11-19,2888.26,False
21,27,2011-11-04,2323.75,False
30,9,2010-12-03,29.28,False
35,3,2011-12-23,12446.19,False
35,14,2011-12-23,65737.51,False
24,33,2011-04-08,5123.35,False
11,35,2011-09-16,4401.65,False
40,97,2011-08-19,18348.57,False
